words,merged,repub_benshapiro,repub_charliekirk11,repub_danieljhannan,repub_DeAnna4Congress,repub_dineshdsouza,repub_drmartyfox,repub_emfingersscout,repub_erictrump,repub_gopleader,repub_IngrahamAngle,repub_KellyannePolls,repub_lrihendry,repub_meghanmccain,repub_michellemalkin,repub_realdonaldtrump,repub_sarahpalinusa,repub_scrowder,repub_seanhannity,repub_tedcruz,repub_tuckercarlson
told,0.3048900781594683,0.32385517196709634,0.2114276653100058,0.5280946345585128,0.0,0.11320541121865625,0.367728175332794,0.38688461166457105,0.22983222247759136,0.05508731339172588,0.5951052592427286,0.6854949273375377,0.19945482348248122,0.3966679888932963,0.47162395849709166,0.40592652729855894,0.3284072249589491,0.16663889351774705,0.22639800769753224,0.2961208172934557,0.08673026886383348
between,0.24749900462356839,0.12954206878683852,0.1057138326550029,0.369666244190959,0.0,0.056602705609328126,0.367728175332794,0.4836057645807138,0.15322148165172758,0.16526194017517767,0.2231644722160232,0.2056484782012613,0.26593976464330826,0.5288906518577284,0.07860399308284861,0.40592652729855894,0.0,0.4999166805532411,0.4527960153950645,0.14806040864672784,0.43365134431916735
men,0.3838028042713307,0.1943131031802578,0.26428458163750723,0.4224757076468103,0.08350033400133601,0.056602705609328126,0.2941825402662352,0.09672115291614276,1.072550371562093,0.33052388035035535,0.2975526296213643,0.4798464491362764,0.39890964696496245,0.2644453259288642,0.7074359377456375,0.0676544212164265,0.10946907498631638,0.4999166805532411,0.11319900384876612,0.5922416345869114,1.474414570685169
tell,0.3730419779833494,0.7124813783276119,0.26428458163750723,0.5809040980143642,0.6680026720106881,0.2264108224373125,0.5148194454659115,0.38688461166457105,0.15322148165172758,0.0,0.2975526296213643,0.4112969564025226,0.39890964696496245,0.5288906518577284,0.47162395849709166,0.270617684865706,0.21893814997263275,0.4999166805532411,0.4527960153950645,0.07403020432336392,0.43365134431916735
actually,0.3443464412153994,0.8420234471144504,0.6871399122575189,0.15842839036755385,0.584502338009352,0.2264108224373125,0.0,0.29016345874842825,0.07661074082586379,0.11017462678345176,0.14877631481068215,0.06854949273375377,0.5983644704474437,0.5288906518577284,0.39301996541424306,0.270617684865706,0.3284072249589491,0.6665555740709882,0.3395970115462984,0.2220906129700918,0.3469210754553339
less,0.2654337151035371,0.5829393095407733,0.3171414979650087,0.6865230249260668,0.250501002004008,0.33961623365596877,0.0735456350665588,0.0,0.15322148165172758,0.11017462678345176,0.14877631481068215,0.6169454346037839,0.06648494116082707,0.19833399444664815,0.07860399308284861,0.270617684865706,0.0,0.4165972337943676,0.11319900384876612,0.14806040864672784,0.3469210754553339
general,0.2726075992955246,0.1943131031802578,0.5285691632750145,0.4752851711026616,0.0,0.16980811682798438,0.367728175332794,0.29016345874842825,0.38305370412931894,0.05508731339172588,0.5951052592427286,0.0,0.39890964696496245,0.06611133148221605,0.23581197924854583,0.3382721060821325,0.21893814997263275,0.08331944675887352,0.6791940230925968,0.3701510216168197,0.0
especially,0.16499933641571224,0.1943131031802578,0.0,0.21123785382340515,0.16700066800267202,0.056602705609328126,0.0735456350665588,0.0,0.22983222247759136,0.33052388035035535,0.0,0.4112969564025226,0.06648494116082707,0.33055665741108026,0.15720798616569723,0.20296326364927947,0.0,0.3332777870354941,0.0,0.3701510216168197,0.0
july,0.3479333833113932,0.5829393095407733,0.4757122469475131,0.10561892691170258,0.41750167000668004,0.11320541121865625,0.9560932558652644,0.38688461166457105,0.22983222247759136,0.11017462678345176,0.2231644722160232,0.2056484782012613,1.3961837643773685,0.06611133148221605,0.23581197924854583,0.541235369731412,0.0,0.08331944675887352,0.3395970115462984,0.3701510216168197,0.0
able,0.17576016270369346,0.12954206878683852,0.15857074898250434,0.10561892691170258,0.33400133600534404,0.11320541121865625,0.367728175332794,0.38688461166457105,0.0,0.16526194017517767,0.07438815740534108,0.2056484782012613,0.06648494116082707,0.6611133148221605,0.07860399308284861,0.0676544212164265,0.21893814997263275,0.08331944675887352,0.0,0.07403020432336392,0.26019080659150046
rashidatlaib,0.0035869420959937443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06854949273375377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
town,0.05739107353589991,0.06477103439341926,0.0,0.0,0.0,0.0,0.0735456350665588,0.19344230583228553,0.15322148165172758,0.0,0.0,0.06854949273375377,0.0,0.19833399444664815,0.07860399308284861,0.0676544212164265,0.3284072249589491,0.0,0.0,0.0,0.08673026886383348
top,0.3622811516953682,0.12954206878683852,0.15857074898250434,0.21123785382340515,0.250501002004008,0.056602705609328126,0.0735456350665588,0.29016345874842825,0.4596644449551827,0.22034925356690352,0.37194078702670536,0.4798464491362764,0.13296988232165413,0.1322226629644321,0.47162395849709166,0.135308842432853,1.4230979748221126,1.9163472754540911,1.0187910346388953,0.14806040864672784,0.26019080659150046
once,0.22239040995161213,0.45339724075393484,0.1057138326550029,0.15842839036755385,0.6680026720106881,0.056602705609328126,0.2941825402662352,0.09672115291614276,0.38305370412931894,0.22034925356690352,0.2231644722160232,0.13709898546750754,0.26593976464330826,0.2644453259288642,0.15720798616569723,0.135308842432853,0.3284072249589491,0.4165972337943676,0.0,0.14806040864672784,0.0
water,0.10043437868782484,0.0,0.1057138326550029,0.15842839036755385,0.501002004008016,0.11320541121865625,0.0735456350665588,0.19344230583228553,0.15322148165172758,0.05508731339172588,0.07438815740534108,0.13709898546750754,0.0,0.06611133148221605,0.07860399308284861,0.0676544212164265,0.10946907498631638,0.0,0.22639800769753224,0.0,0.0
bipartisan,0.09684743659183111,0.06477103439341926,0.05285691632750145,0.0,0.0,0.0,0.0,0.0,0.0,0.6610477607007107,0.0,0.4798464491362764,0.0,0.0,0.15720798616569723,0.135308842432853,0.0,0.0,0.0,0.14806040864672784,0.0
dr,0.168586278511706,0.06477103439341926,0.15857074898250434,0.0,0.501002004008016,0.0,0.4412738103993528,0.09672115291614276,0.15322148165172758,0.11017462678345176,0.7438815740534107,0.2741979709350151,0.13296988232165413,0.06611133148221605,0.0,0.135308842432853,0.0,0.24995834027662056,0.0,0.14806040864672784,0.17346053772766695
4,0.3156509044474495,0.5181682751473541,0.4228553306200116,0.2640473172792564,0.250501002004008,0.11320541121865625,0.8090019857321468,0.4836057645807138,0.30644296330345516,0.11017462678345176,0.2975526296213643,0.6854949273375377,0.39890964696496245,0.4627793203755124,0.23581197924854583,0.40592652729855894,0.0,0.0,0.3395970115462984,0.0,0.08673026886383348
risk,0.1219560312637873,0.32385517196709634,0.1057138326550029,0.05280946345585129,0.33400133600534404,0.11320541121865625,0.0,0.09672115291614276,0.0,0.05508731339172588,0.2231644722160232,0.2056484782012613,0.19945482348248122,0.19833399444664815,0.0,0.20296326364927947,0.10946907498631638,0.08331944675887352,0.11319900384876612,0.0,0.0
reopen,0.1793471047996872,0.0,0.2114276653100058,0.15842839036755385,0.250501002004008,0.11320541121865625,0.0735456350665588,0.0,0.30644296330345516,1.1568335812262438,0.37194078702670536,0.34274746366876885,0.0,0.0,0.0,0.0676544212164265,0.0,0.08331944675887352,0.0,0.0,0.0
used,0.2654337151035371,0.12954206878683852,0.2114276653100058,0.15842839036755385,0.41750167000668004,0.28301352804664065,0.2941825402662352,0.19344230583228553,0.15322148165172758,0.2754365669586294,0.7438815740534107,0.06854949273375377,0.5318795292866165,0.1322226629644321,0.15720798616569723,0.0676544212164265,0.0,0.24995834027662056,0.6791940230925968,0.2961208172934557,0.43365134431916735
resources,0.0645649577278874,0.0,0.0,0.05280946345585129,0.0,0.0,0.0,0.0,0.0,0.33052388035035535,0.0,0.34274746366876885,0.06648494116082707,0.06611133148221605,0.0,0.0,0.0,0.0,0.11319900384876612,0.2220906129700918,0.0
major,0.24749900462356839,0.1943131031802578,0.1057138326550029,0.21123785382340515,0.0,0.11320541121865625,0.2206369051996764,0.38688461166457105,0.15322148165172758,0.0,0.2975526296213643,0.4112969564025226,0.26593976464330826,0.1322226629644321,0.31441597233139446,0.47358094851498544,1.4230979748221126,0.24995834027662056,0.3395970115462984,0.2220906129700918,0.0
three,0.25108594671956214,0.32385517196709634,0.5285691632750145,0.5280946345585128,0.33400133600534404,0.5660270560932813,0.2941825402662352,0.09672115291614276,0.15322148165172758,0.05508731339172588,0.2975526296213643,0.2056484782012613,0.13296988232165413,0.1322226629644321,0.15720798616569723,0.135308842432853,0.0,0.08331944675887352,0.4527960153950645,0.14806040864672784,0.08673026886383348
movement,0.15065156803173727,0.06477103439341926,0.05285691632750145,0.21123785382340515,0.08350033400133601,0.11320541121865625,0.2941825402662352,0.19344230583228553,0.15322148165172758,0.11017462678345176,0.2231644722160232,0.2056484782012613,0.26593976464330826,0.19833399444664815,0.23581197924854583,0.0,0.4378762999452655,0.0,0.22639800769753224,0.07403020432336392,0.0
continues,0.168586278511706,0.25908413757367704,0.0,0.21123785382340515,0.16700066800267202,0.33961623365596877,0.2206369051996764,0.09672115291614276,0.07661074082586379,0.33052388035035535,0.2231644722160232,0.2741979709350151,0.13296988232165413,0.19833399444664815,0.07860399308284861,0.0676544212164265,0.0,0.16663889351774705,0.11319900384876612,0.07403020432336392,0.17346053772766695
questions,0.1865209889916747,0.0,0.05285691632750145,0.10561892691170258,0.0,0.0,0.367728175332794,0.19344230583228553,0.22983222247759136,0.0,0.2231644722160232,0.2741979709350151,0.13296988232165413,0.0,0.07860399308284861,0.270617684865706,0.6568144499178982,0.8331944675887352,0.11319900384876612,0.0,0.6938421509106678
died,0.2439120625275746,0.1943131031802578,0.26428458163750723,0.3168567807351077,0.501002004008016,0.16980811682798438,0.2206369051996764,0.38688461166457105,0.07661074082586379,0.11017462678345176,0.07438815740534108,0.06854949273375377,0.7978192939299249,0.4627793203755124,0.23581197924854583,0.270617684865706,0.10946907498631638,0.08331944675887352,0.22639800769753224,0.2220906129700918,0.0
yesterday,0.21521652575962466,0.0,0.2114276653100058,0.05280946345585129,0.16700066800267202,0.2264108224373125,0.2206369051996764,0.4836057645807138,0.15322148165172758,0.33052388035035535,0.2231644722160232,0.4112969564025226,0.19945482348248122,0.1322226629644321,0.39301996541424306,0.47358094851498544,0.0,0.0,0.0,0.3701510216168197,0.17346053772766695
floyd,0.2439120625275746,0.12954206878683852,0.4228553306200116,0.05280946345585129,0.41750167000668004,0.0,0.1470912701331176,0.0,0.07661074082586379,0.3856111937420812,0.5951052592427286,0.0,0.13296988232165413,0.19833399444664815,1.021851910077032,0.0,0.0,0.08331944675887352,0.7923930269413629,0.4441812259401836,0.17346053772766695
hall,0.0645649577278874,0.06477103439341926,0.0,0.0,0.0,0.16980811682798438,0.1470912701331176,0.0,0.07661074082586379,0.0,0.0,0.13709898546750754,0.0,0.1322226629644321,0.0,0.0676544212164265,0.3284072249589491,0.0,0.22639800769753224,0.07403020432336392,0.0
talk,0.2977161939674808,0.06477103439341926,0.05285691632750145,0.21123785382340515,0.16700066800267202,0.16980811682798438,0.2206369051996764,0.09672115291614276,0.22983222247759136,0.11017462678345176,0.14877631481068215,0.4798464491362764,0.26593976464330826,0.9916699722332407,1.3362678824084264,0.0676544212164265,0.10946907498631638,0.3332777870354941,0.0,0.14806040864672784,0.8673026886383347
failed,0.15065156803173727,0.0,0.1057138326550029,0.10561892691170258,0.16700066800267202,0.0,0.0735456350665588,0.0,0.0,0.2754365669586294,0.2975526296213643,0.2056484782012613,0.0,0.1322226629644321,0.15720798616569723,0.541235369731412,0.10946907498631638,0.24995834027662056,0.11319900384876612,0.07403020432336392,0.43365134431916735
folks,0.09684743659183111,0.12954206878683852,0.0,0.0,0.33400133600534404,0.11320541121865625,0.0735456350665588,0.09672115291614276,0.0,0.05508731339172588,0.4463289444320464,0.06854949273375377,0.26593976464330826,0.0,0.0,0.135308842432853,0.0,0.16663889351774705,0.0,0.07403020432336392,0.0
special,0.20445569947164344,0.1943131031802578,0.2114276653100058,0.05280946345585129,0.250501002004008,0.056602705609328126,0.1470912701331176,0.38688461166457105,0.07661074082586379,0.05508731339172588,0.14877631481068215,0.2056484782012613,0.13296988232165413,0.0,0.23581197924854583,0.270617684865706,0.5473453749315819,0.4999166805532411,0.22639800769753224,0.4441812259401836,0.3469210754553339
agree,0.3551072675033807,0.32385517196709634,0.7928537449125218,0.2640473172792564,0.250501002004008,0.11320541121865625,0.367728175332794,0.38688461166457105,0.22983222247759136,0.9364843276593401,0.5207171018373874,0.13709898546750754,0.6648494116082707,0.4627793203755124,0.0,0.20296326364927947,0.10946907498631638,0.24995834027662056,0.0,0.4441812259401836,0.08673026886383348
freedom,0.3443464412153994,0.25908413757367704,0.3171414979650087,0.10561892691170258,0.08350033400133601,0.452821644874625,1.3973670662646172,0.19344230583228553,0.22983222247759136,0.49578582052553294,0.5207171018373874,0.2056484782012613,0.33242470580413536,0.33055665741108026,0.39301996541424306,0.3382721060821325,0.21893814997263275,0.0,0.11319900384876612,0.6662718389102754,0.0
ask,0.20445569947164344,0.25908413757367704,0.15857074898250434,0.5280946345585128,0.250501002004008,0.33961623365596877,0.367728175332794,0.19344230583228553,0.0,0.0,0.37194078702670536,0.2741979709350151,0.0,0.1322226629644321,0.31441597233139446,0.0676544212164265,0.10946907498631638,0.08331944675887352,0.0,0.2961208172934557,0.17346053772766695
needed,0.13271685755176854,0.25908413757367704,0.1057138326550029,0.10561892691170258,0.08350033400133601,0.0,0.2206369051996764,0.09672115291614276,0.15322148165172758,0.11017462678345176,0.14877631481068215,0.13709898546750754,0.13296988232165413,0.06611133148221605,0.31441597233139446,0.20296326364927947,0.0,0.16663889351774705,0.11319900384876612,0.14806040864672784,0.08673026886383348
rally,0.25108594671956214,0.0,0.4228553306200116,0.0,0.584502338009352,0.3962189392652969,0.5148194454659115,0.0,0.15322148165172758,0.0,0.0,0.4112969564025226,0.06648494116082707,0.19833399444664815,0.9432479169941833,0.6088897909478385,0.21893814997263275,0.0,0.6791940230925968,0.0,0.0
celebrate,0.1219560312637873,0.06477103439341926,0.05285691632750145,0.05280946345585129,0.08350033400133601,0.11320541121865625,0.1470912701331176,0.29016345874842825,0.07661074082586379,0.05508731339172588,0.0,0.34274746366876885,0.33242470580413536,0.06611133148221605,0.07860399308284861,0.20296326364927947,0.0,0.16663889351774705,0.0,0.2961208172934557,0.0
joined,0.1434776838397498,0.0,0.1057138326550029,0.21123785382340515,0.0,0.11320541121865625,0.0,0.0,0.0,0.22034925356690352,0.14877631481068215,0.06854949273375377,0.13296988232165413,0.2644453259288642,0.23581197924854583,0.135308842432853,0.10946907498631638,0.4165972337943676,0.11319900384876612,0.14806040864672784,0.43365134431916735
due,0.1721732206076997,0.0,0.15857074898250434,0.10561892691170258,0.0,0.2264108224373125,0.1470912701331176,0.09672115291614276,0.07661074082586379,0.3856111937420812,0.14877631481068215,0.0,0.4653945881257895,0.06611133148221605,0.23581197924854583,0.0,0.10946907498631638,0.3332777870354941,0.6791940230925968,0.14806040864672784,0.17346053772766695
little,0.27619454139151833,0.3886262063605156,0.0,0.2640473172792564,0.08350033400133601,0.452821644874625,0.6619107155990291,0.5803269174968565,0.4596644449551827,0.11017462678345176,0.4463289444320464,0.13709898546750754,0.06648494116082707,0.4627793203755124,0.23581197924854583,0.3382721060821325,0.0,0.3332777870354941,0.0,0.2961208172934557,0.17346053772766695
build,0.08608661030384986,0.06477103439341926,0.05285691632750145,0.2640473172792564,0.08350033400133601,0.056602705609328126,0.0735456350665588,0.09672115291614276,0.07661074082586379,0.11017462678345176,0.07438815740534108,0.06854949273375377,0.13296988232165413,0.0,0.0,0.20296326364927947,0.21893814997263275,0.0,0.0,0.07403020432336392,0.0
wrong,0.4160852831352744,0.32385517196709634,0.5285691632750145,0.5280946345585128,0.16700066800267202,0.16980811682798438,0.4412738103993528,0.29016345874842825,0.4596644449551827,0.16526194017517767,0.2975526296213643,0.4112969564025226,0.19945482348248122,0.33055665741108026,0.31441597233139446,0.40592652729855894,0.4378762999452655,1.749708381936344,0.22639800769753224,0.7403020432336394,0.26019080659150046
line,0.1793471047996872,0.1943131031802578,0.15857074898250434,0.21123785382340515,0.0,0.28301352804664065,0.2206369051996764,0.0,0.22983222247759136,0.05508731339172588,0.07438815740534108,0.2741979709350151,0.19945482348248122,0.33055665741108026,0.47162395849709166,0.0,0.3284072249589491,0.0,0.11319900384876612,0.2961208172934557,0.08673026886383348
lets,0.12554297335978107,0.32385517196709634,0.05285691632750145,0.15842839036755385,0.0,0.0,0.2206369051996764,0.19344230583228553,0.0,0.11017462678345176,0.0,0.06854949273375377,0.06648494116082707,0.1322226629644321,0.39301996541424306,0.0,0.21893814997263275,0.3332777870354941,0.0,0.0,0.3469210754553339
morning,0.3802158621753369,0.25908413757367704,0.0,0.3168567807351077,0.16700066800267202,0.056602705609328126,0.5148194454659115,0.5803269174968565,0.30644296330345516,0.5508731339172588,0.0,0.2741979709350151,0.19945482348248122,0.4627793203755124,0.31441597233139446,0.47358094851498544,0.21893814997263275,2.749541743042826,0.0,0.3701510216168197,0.08673026886383348
decision,0.1865209889916747,0.12954206878683852,0.05285691632750145,0.21123785382340515,0.0,0.056602705609328126,0.0735456350665588,0.29016345874842825,0.07661074082586379,0.05508731339172588,0.07438815740534108,0.13709898546750754,0.26593976464330826,0.06611133148221605,0.31441597233139446,0.3382721060821325,0.5473453749315819,0.0,0.5659950192438307,0.5182114302635475,0.3469210754553339
former,0.27619454139151833,0.12954206878683852,0.15857074898250434,0.05280946345585129,0.16700066800267202,0.11320541121865625,0.5883650805324704,0.29016345874842825,0.07661074082586379,0.22034925356690352,0.2975526296213643,0.4798464491362764,0.06648494116082707,0.06611133148221605,0.23581197924854583,0.0,1.3136288998357963,0.08331944675887352,1.5847860538827259,0.3701510216168197,0.26019080659150046
10,0.3120639623514557,0.25908413757367704,0.3699984142925102,0.05280946345585129,0.33400133600534404,0.3962189392652969,0.2941825402662352,0.19344230583228553,0.38305370412931894,0.2754365669586294,0.2231644722160232,0.4112969564025226,0.06648494116082707,0.1322226629644321,0.23581197924854583,0.541235369731412,0.10946907498631638,0.08331944675887352,1.811184061580258,0.3701510216168197,0.17346053772766695
number,0.26184677300754333,0.25908413757367704,0.15857074898250434,0.4224757076468103,0.250501002004008,0.5660270560932813,0.1470912701331176,0.0,0.07661074082586379,0.22034925356690352,0.2231644722160232,0.8225939128050452,0.26593976464330826,0.2644453259288642,0.0,0.40592652729855894,0.4378762999452655,0.24995834027662056,0.11319900384876612,0.0,0.08673026886383348
bad,0.42684610942325557,0.5181682751473541,0.3171414979650087,0.369666244190959,0.33400133600534404,0.16980811682798438,0.367728175332794,0.38688461166457105,0.30644296330345516,0.16526194017517767,0.5207171018373874,0.4798464491362764,0.33242470580413536,0.19833399444664815,0.23581197924854583,1.2854340031121034,0.9852216748768472,0.6665555740709882,0.3395970115462984,0.4441812259401836,0.43365134431916735
lot,0.27619454139151833,0.9067944815078697,0.05285691632750145,0.4752851711026616,0.16700066800267202,0.16980811682798438,0.2941825402662352,0.19344230583228553,0.15322148165172758,0.2754365669586294,0.14877631481068215,0.13709898546750754,0.06648494116082707,0.19833399444664815,0.31441597233139446,0.270617684865706,0.0,0.24995834027662056,0.11319900384876612,0.3701510216168197,0.8673026886383347
fact,0.3658680937913619,0.5181682751473541,0.8985675775675247,0.369666244190959,0.16700066800267202,0.11320541121865625,0.2941825402662352,0.19344230583228553,0.38305370412931894,0.33052388035035535,0.37194078702670536,0.2741979709350151,0.39890964696496245,0.5288906518577284,0.15720798616569723,0.3382721060821325,0.0,0.5832361273121146,0.11319900384876612,0.3701510216168197,0.5203816131830009
dems,0.6026062721269491,0.1943131031802578,0.0,0.10561892691170258,0.250501002004008,0.056602705609328126,1.103184525998382,1.257374987909856,0.5362751857810465,0.9915716410510659,0.7438815740534107,0.6854949273375377,0.39890964696496245,0.0,0.23581197924854583,0.7441986333806914,3.284072249589491,0.0,1.3583880461851936,1.110453064850459,0.7805724197745013
immediately,0.2008687573756497,0.1943131031802578,0.7399968285850204,0.10561892691170258,0.08350033400133601,0.0,0.0735456350665588,0.19344230583228553,0.38305370412931894,0.16526194017517767,0.2975526296213643,0.06854949273375377,0.0,0.1322226629644321,0.15720798616569723,0.135308842432853,0.9852216748768472,0.08331944675887352,0.11319900384876612,0.14806040864672784,0.08673026886383348
nearly,0.21880346785561838,0.25908413757367704,0.3171414979650087,0.10561892691170258,0.0,0.28301352804664065,0.2206369051996764,0.0,0.22983222247759136,0.22034925356690352,0.0,0.34274746366876885,0.19945482348248122,0.2644453259288642,0.47162395849709166,0.0676544212164265,0.21893814997263275,0.24995834027662056,0.905592030790129,0.14806040864672784,0.0
officials,0.22597735204760588,0.06477103439341926,0.2114276653100058,0.15842839036755385,0.0,0.11320541121865625,0.2941825402662352,0.0,0.07661074082586379,0.2754365669586294,0.2975526296213643,0.7540444200712915,0.33242470580413536,0.06611133148221605,0.39301996541424306,0.135308842432853,0.3284072249589491,0.0,0.3395970115462984,0.5182114302635475,0.17346053772766695
kentucky,0.0322824788639437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22983222247759136,0.0,0.0,0.0,0.0,0.0,0.0,0.3382721060821325,0.10946907498631638,0.0,0.0,0.0,0.0
ready,0.24032512043158086,0.06477103439341926,0.0,0.05280946345585129,1.169004676018704,0.2264108224373125,0.1470912701331176,0.09672115291614276,0.30644296330345516,0.6059604473089848,0.07438815740534108,0.0,0.13296988232165413,0.33055665741108026,0.07860399308284861,0.20296326364927947,0.21893814997263275,0.6665555740709882,0.4527960153950645,0.2220906129700918,0.0
anything,0.34075949911940573,0.3886262063605156,0.6871399122575189,0.2640473172792564,0.41750167000668004,0.056602705609328126,0.367728175332794,0.19344230583228553,0.38305370412931894,0.05508731339172588,0.4463289444320464,0.06854949273375377,0.33242470580413536,0.5950019833399445,0.5502279515799403,0.270617684865706,0.10946907498631638,0.4165972337943676,0.11319900384876612,0.5922416345869114,0.43365134431916735
lines,0.04663024724791868,0.06477103439341926,0.05285691632750145,0.05280946345585129,0.0,0.0,0.0735456350665588,0.0,0.22983222247759136,0.05508731339172588,0.07438815740534108,0.06854949273375377,0.0,0.0,0.0,0.0676544212164265,0.0,0.08331944675887352,0.11319900384876612,0.0,0.0
saying,0.3156509044474495,0.5829393095407733,0.1057138326550029,0.3168567807351077,0.41750167000668004,0.33961623365596877,0.1470912701331176,0.19344230583228553,0.22983222247759136,0.0,0.5951052592427286,0.13709898546750754,0.39890964696496245,0.3966679888932963,0.39301996541424306,0.3382721060821325,0.21893814997263275,0.24995834027662056,0.0,0.6662718389102754,0.6071118820468343
tweet,0.3192378465434432,0.6477103439341927,0.2114276653100058,0.15842839036755385,0.501002004008016,0.33961623365596877,0.1470912701331176,0.4836057645807138,0.0,0.0,0.14877631481068215,0.4112969564025226,0.7313343527690979,0.3966679888932963,0.47162395849709166,0.0,0.9852216748768472,0.4999166805532411,0.11319900384876612,0.4441812259401836,0.0
payments,0.0322824788639437,0.0,0.05285691632750145,0.0,0.0,0.0,0.0735456350665588,0.0,0.07661074082586379,0.22034925356690352,0.07438815740534108,0.0,0.0,0.0,0.0,0.0,0.0,0.08331944675887352,0.0,0.0,0.0
loved,0.11836908916779357,0.12954206878683852,0.0,0.05280946345585129,0.0,0.0,0.0735456350665588,0.0,0.0,0.05508731339172588,0.07438815740534108,0.5483959418700302,0.0,0.6611133148221605,0.15720798616569723,0.0676544212164265,0.3284072249589491,0.0,0.11319900384876612,0.14806040864672784,0.0
colleagues,0.07532578401586863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8813970142676141,0.0,0.06854949273375377,0.0,0.06611133148221605,0.0,0.0,0.10946907498631638,0.0,0.0,0.07403020432336392,0.08673026886383348
hearing,0.154238510127731,0.0,0.0,0.10561892691170258,0.08350033400133601,0.33961623365596877,0.0735456350665588,0.4836057645807138,0.15322148165172758,0.16526194017517767,0.14877631481068215,0.06854949273375377,0.0,0.06611133148221605,0.7074359377456375,0.0676544212164265,0.6568144499178982,0.08331944675887352,0.0,0.14806040864672784,0.0
deal,0.3443464412153994,0.06477103439341926,0.05285691632750145,1.3730460498521335,0.08350033400133601,0.3962189392652969,0.1470912701331176,0.29016345874842825,0.15322148165172758,0.33052388035035535,0.2231644722160232,0.4798464491362764,0.33242470580413536,0.33055665741108026,0.07860399308284861,0.270617684865706,1.6420361247947455,0.16663889351774705,0.11319900384876612,0.0,0.3469210754553339
thousands,0.23673817833558713,0.12954206878683852,0.5285691632750145,0.21123785382340515,0.33400133600534404,0.0,0.367728175332794,0.09672115291614276,0.15322148165172758,0.3856111937420812,0.37194078702670536,0.13709898546750754,0.39890964696496245,0.3966679888932963,0.39301996541424306,0.0,0.10946907498631638,0.16663889351774705,0.22639800769753224,0.0,0.17346053772766695
global,0.13271685755176854,0.06477103439341926,0.15857074898250434,0.21123785382340515,0.250501002004008,0.0,0.2941825402662352,0.0,0.0,0.2754365669586294,0.07438815740534108,0.2741979709350151,0.0,0.19833399444664815,0.23581197924854583,0.0,0.10946907498631638,0.08331944675887352,0.0,0.2961208172934557,0.0
safely,0.15782545222372474,0.0,0.05285691632750145,0.0,0.0,0.0,0.0735456350665588,0.09672115291614276,0.07661074082586379,1.7077067151435024,0.0,0.2741979709350151,0.0,0.1322226629644321,0.0,0.135308842432853,0.0,0.0,0.0,0.07403020432336392,0.0
helping,0.11119520497580607,0.06477103439341926,0.0,0.05280946345585129,0.08350033400133601,0.0,0.0,0.0,0.0,0.22034925356690352,0.14877631481068215,0.4798464491362764,0.06648494116082707,0.19833399444664815,0.0,0.0,0.10946907498631638,0.16663889351774705,0.0,0.3701510216168197,0.26019080659150046
russia,0.3264117307354307,0.0,0.15857074898250434,0.05280946345585129,0.0,0.056602705609328126,0.6619107155990291,0.09672115291614276,0.22983222247759136,0.11017462678345176,0.2231644722160232,0.13709898546750754,0.39890964696496245,0.0,0.07860399308284861,1.082470739462824,0.6568144499178982,0.0,1.3583880461851936,0.07403020432336392,2.0815264527320037
rep,0.11836908916779357,0.06477103439341926,0.0,0.0,0.0,0.0,0.0735456350665588,0.0,0.0,0.16526194017517767,0.07438815740534108,0.2741979709350151,0.0,0.0,0.15720798616569723,0.0,1.751505199781062,0.0,0.4527960153950645,0.07403020432336392,0.0
run,0.3658680937913619,0.32385517196709634,0.9514244938950261,0.15842839036755385,0.08350033400133601,0.2264108224373125,0.5148194454659115,0.29016345874842825,0.07661074082586379,0.3856111937420812,0.2975526296213643,0.34274746366876885,0.4653945881257895,0.6611133148221605,0.15720798616569723,0.6088897909478385,0.875752599890531,0.16663889351774705,0.11319900384876612,0.07403020432336392,0.3469210754553339
policy,0.1721732206076997,0.12954206878683852,0.05285691632750145,0.4224757076468103,0.08350033400133601,0.056602705609328126,0.2206369051996764,0.09672115291614276,0.07661074082586379,0.16526194017517767,0.2231644722160232,0.2741979709350151,0.06648494116082707,0.1322226629644321,0.15720798616569723,0.270617684865706,0.10946907498631638,0.16663889351774705,0.11319900384876612,0.2961208172934557,0.26019080659150046
corporations,0.014347768383974977,0.06477103439341926,0.0,0.10561892691170258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08673026886383348
having,0.25467288881555583,0.45339724075393484,0.26428458163750723,0.5809040980143642,0.250501002004008,0.11320541121865625,0.1470912701331176,0.4836057645807138,0.30644296330345516,0.11017462678345176,0.14877631481068215,0.06854949273375377,0.13296988232165413,0.5288906518577284,0.0,0.270617684865706,0.21893814997263275,0.24995834027662056,0.11319900384876612,0.14806040864672784,0.43365134431916735
mask,0.2080426415676372,0.5829393095407733,0.2114276653100058,0.0,0.6680026720106881,0.2264108224373125,0.735456350665588,0.0,0.0,0.0,0.6694934166480696,0.0,0.33242470580413536,0.33055665741108026,0.15720798616569723,0.0,0.0,0.16663889351774705,0.0,0.0,0.0
