words,dem_AdamParkhomenko,dem_amyklobuchar,dem_AmyMcGrathKY,dem_aoc,dem_barackobama,dem_berniesanders,dem_funder,dem_ilhanmn,dem_joebiden,dem_joncoopertweets,dem_kamalaharris,dem_petebuttigieg,dem_rashidatlaib,dem_rbreich,dem_RepSwalwell,dem_senatorcarper,dem_senatorreid,dem_senbobcasey,dem_senschumer,dem_speakerpelosi,merged
ballot,0.09068649678062936,0.9047540713933213,0.3541076487252125,0.5129783523135324,0.3750234389649353,0.7336398317519319,0.2675704602211916,0.1699524133242692,0.16147263038914905,0.5520668000828101,1.3475691924950761,0.4795300605406701,0.1620833108217624,0.10494831295586923,0.16422158966498795,0.0,0.20961430967020683,0.4494634530029777,0.0,0.05884429798752501,0.36978311659934
story,0.36274598712251743,0.45237703569666066,0.10117361392148928,0.2564891761567662,0.7500468779298706,0.09781864423359092,0.2675704602211916,0.3399048266485384,0.0,0.06900835001035126,0.1036591686534674,0.4795300605406701,0.270138851369604,0.15742246943380384,0.2189621195533173,0.2607289982791886,0.0,0.22473172650148884,0.1255808112520407,0.17653289396257502,0.23251514149806984
follow,3.6274598712251747,0.12337555518999836,0.1517604208822339,0.1538935056940597,0.2500156259766235,0.09781864423359092,0.8919015340706385,0.05665080444142307,0.10764842025943269,0.34504175005175625,0.2591479216336685,0.4795300605406701,0.10805554054784158,0.0,0.10948105977665865,0.3650205975908641,0.349357182783678,0.28091465812686106,0.1255808112520407,0.05884429798752501,0.31095398441308136
reform,0.09068649678062936,0.5346274058233262,0.0,0.051297835231353235,0.18751171948246764,0.2445466105839773,0.08919015340706386,0.3399048266485384,0.3767694709080144,0.06900835001035126,0.2073183373069348,0.2997062878379188,0.05402777027392079,0.10494831295586923,0.2189621195533173,0.10429159931167545,0.349357182783678,0.3932805213776055,1.6744108166938758,0.29422148993762504,0.31655675890701074
killed,0.18137299356125872,0.12337555518999836,0.40469445568595713,0.6155740227762388,0.12500781298831176,0.09781864423359092,0.35676061362825545,0.22660321776569228,0.053824210129716346,0.4140501000621075,0.518295843267337,0.05994125756758376,0.5943054730131287,0.10494831295586923,0.2189621195533173,0.10429159931167545,0.0,0.11236586325074442,0.2511616225040814,0.35306578792515003,0.2465220777328933
aoc,0.0,0.0,0.0,3.64214630142608,0.0,0.29345593270077275,0.0,0.5665080444142307,0.0,0.0,0.0,0.0,1.080555405478416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2997484354252226
benefits,0.0,0.20562592531666393,0.5058680696074463,0.10259567046270647,0.0,1.0760050865695001,0.0,0.3399048266485384,0.21529684051886538,0.06900835001035126,0.2073183373069348,0.05994125756758376,0.10805554054784158,1.5742246943380387,0.2189621195533173,0.2607289982791886,0.06987143655673561,0.6180122478790944,0.7534848675122441,0.29422148993762504,0.36698172935237533
running,1.2696109549288113,0.08225037012666557,0.5058680696074463,0.2564891761567662,0.18751171948246764,0.2445466105839773,0.5351409204423832,0.11330160888284614,0.5382421012971634,0.6900835001035125,0.1554887529802011,0.779236348378589,0.21611108109568317,0.20989662591173847,0.16422158966498795,0.3650205975908641,0.06987143655673561,0.28091465812686106,0.0418602704173469,0.0,0.3025498226721873
name,0.18137299356125872,0.0,0.20234722784297857,0.20519134092541294,0.500031251953247,0.29345593270077275,0.2675704602211916,0.45320643553138457,0.10764842025943269,0.34504175005175625,0.6219550119208044,0.23976503027033505,0.43222216219136633,0.10494831295586923,0.2737026494416466,0.10429159931167545,0.5589714924538849,0.11236586325074442,0.1674410816693876,0.17653289396257502,0.2577276267207521
middle,0.18137299356125872,0.16450074025333114,0.1517604208822339,0.051297835231353235,0.06250390649415588,0.14672796635038637,0.08919015340706386,0.0,1.2917810431131924,0.27603340004140503,0.8811029335544729,0.11988251513516752,0.05402777027392079,0.6296898777352153,0.2189621195533173,0.5214579965583772,0.27948574622694244,0.6180122478790944,0.5860437858428565,0.17653289396257502,0.3389678568827283
officers,0.0,0.12337555518999836,0.10117361392148928,1.0259567046270648,0.12500781298831176,0.04890932211679546,0.0,0.45320643553138457,0.053824210129716346,0.20702505003105376,0.7774437649010055,0.0,0.43222216219136633,0.10494831295586923,0.2189621195533173,0.0,0.0,0.22473172650148884,0.8372054083469379,0.11768859597505002,0.2661317884616462
press,0.6348054774644056,0.16450074025333114,0.05058680696074464,0.20519134092541294,0.0,0.04890932211679546,1.2486621476988942,0.1699524133242692,0.16147263038914905,0.4830584500724588,0.2591479216336685,0.0,0.10805554054784158,0.15742246943380384,0.2737026494416466,0.10429159931167545,0.349357182783678,0.05618293162537221,0.3348821633387752,0.7061315758503001,0.24372069048592865
case,0.2720594903418881,0.2878762954433295,0.2529340348037232,0.2564891761567662,0.0,0.09781864423359092,0.17838030681412773,0.1699524133242692,0.0,0.9661169001449176,0.0518295843267337,0.2997062878379188,0.21611108109568317,0.36731909534554236,0.2189621195533173,0.052145799655837724,0.13974287311347122,0.3370975897522333,0.0837205408346938,0.17653289396257502,0.21290543076931698
strong,0.18137299356125872,0.5346274058233262,0.40469445568595713,0.051297835231353235,0.18751171948246764,0.4401838990511592,0.0,0.11330160888284614,0.3767694709080144,0.0,0.1036591686534674,0.23976503027033505,0.21611108109568317,0.052474156477934616,0.10948105977665865,0.2085831986233509,0.349357182783678,0.11236586325074442,0.5860437858428565,0.6472872778627751,0.26333040121468154
means,0.2720594903418881,0.2878762954433295,0.3035208417644678,0.4103826818508259,0.3125195324707794,0.7336398317519319,0.35676061362825545,0.39655563108996145,0.10764842025943269,0.13801670002070252,0.1036591686534674,0.41958880297308637,0.43222216219136633,0.10494831295586923,0.3284431793299759,0.2607289982791886,0.13974287311347122,0.28091465812686106,0.2930218929214283,0.11768859597505002,0.2941456609312932
deaths,0.18137299356125872,0.08225037012666557,0.1517604208822339,0.3077870113881194,0.0,0.14672796635038637,0.17838030681412773,0.05665080444142307,0.0,0.6900835001035125,0.2073183373069348,0.11988251513516752,0.4862499324652872,0.6296898777352153,0.2189621195533173,0.052145799655837724,0.13974287311347122,0.3370975897522333,0.2511616225040814,0.05884429798752501,0.21290543076931698
fought,0.18137299356125872,0.49350222075999345,0.4552812626467017,0.10259567046270647,0.3125195324707794,0.14672796635038637,0.2675704602211916,0.05665080444142307,0.0,0.27603340004140503,0.4664662589406033,0.11988251513516752,0.1620833108217624,0.0,0.0,0.2085831986233509,0.349357182783678,0.3932805213776055,1.7581313575285697,0.23537719195010004,0.32776230789486954
via,0.09068649678062936,0.08225037012666557,0.0,0.3077870113881194,0.0,0.0,1.872993221548341,0.11330160888284614,0.0,0.5520668000828101,0.0518295843267337,0.0,0.4862499324652872,0.052474156477934616,0.16422158966498795,0.0,0.349357182783678,0.28091465812686106,0.0,0.05884429798752501,0.1820901710527053
york,0.18137299356125872,0.041125185063332785,0.05058680696074464,1.077254539858418,0.06250390649415588,0.4890932211679546,0.0,0.0,0.0,0.4140501000621075,0.0518295843267337,0.0,0.05402777027392079,0.15742246943380384,0.05474052988832932,0.0,0.0,0.05618293162537221,0.8790656787642849,0.0,0.19609710728752877
reminder,0.18137299356125872,0.08225037012666557,0.3035208417644678,0.20519134092541294,0.8125507844240265,0.09781864423359092,0.08919015340706386,0.22660321776569228,0.16147263038914905,0.828100200124215,0.2073183373069348,0.23976503027033505,0.05402777027392079,1.2593797554704307,0.16422158966498795,0.3650205975908641,0.0,0.4494634530029777,0.0837205408346938,0.11768859597505002,0.29134427368432847
took,0.36274598712251743,0.2878762954433295,0.3035208417644678,0.3077870113881194,0.2500156259766235,0.0,0.35676061362825545,0.22660321776569228,0.10764842025943269,0.5520668000828101,0.1554887529802011,0.23976503027033505,0.21611108109568317,0.31484493886760767,0.2737026494416466,0.15643739896751316,0.27948574622694244,0.16854879487611665,0.6279040562602034,0.29422148993762504,0.2717345629555756
friend,0.18137299356125872,0.5346274058233262,0.40469445568595713,0.051297835231353235,0.562535158447403,0.09781864423359092,0.0,0.05665080444142307,0.21529684051886538,0.27603340004140503,0.36280709028713587,0.2997062878379188,0.270138851369604,0.20989662591173847,0.2737026494416466,0.6778953955258904,0.8384572386808273,0.16854879487611665,0.20930135208673448,0.05884429798752501,0.29134427368432847
calls,0.18137299356125872,0.08225037012666557,0.10117361392148928,0.5129783523135324,0.12500781298831176,0.2445466105839773,0.17838030681412773,0.39655563108996145,0.0,0.4830584500724588,0.2073183373069348,0.1798237727027513,0.3781943919174456,0.20989662591173847,0.16422158966498795,0.3128747979350263,0.27948574622694244,0.16854879487611665,0.2511616225040814,0.05884429798752501,0.22411097975717575
makes,0.5441189806837762,0.20562592531666393,0.3035208417644678,0.1538935056940597,0.43752734545909117,0.14672796635038637,0.2675704602211916,0.22660321776569228,0.21529684051886538,0.20702505003105376,0.1036591686534674,0.3596475454055026,0.10805554054784158,0.31484493886760767,0.4379242391066346,0.3128747979350263,0.20961430967020683,0.28091465812686106,0.2930218929214283,0.17653289396257502,0.2577276267207521
told,0.45343248390314683,0.12337555518999836,0.3035208417644678,0.4103826818508259,0.0,0.09781864423359092,0.2675704602211916,0.22660321776569228,0.053824210129716346,0.4830584500724588,0.0518295843267337,0.0,0.1620833108217624,0.15742246943380384,0.4379242391066346,0.2085831986233509,0.20961430967020683,0.11236586325074442,0.9209259491816317,0.17653289396257502,0.2465220777328933
between,0.18137299356125872,0.49350222075999345,0.20234722784297857,0.0,0.3125195324707794,0.4890932211679546,0.0,0.3399048266485384,0.21529684051886538,0.20702505003105376,0.4146366746138696,0.4795300605406701,0.1620833108217624,0.41979325182347693,0.16422158966498795,0.2085831986233509,0.349357182783678,0.11236586325074442,0.0837205408346938,0.4119100859126751,0.2689331757086109
men,0.0,0.12337555518999836,0.20234722784297857,0.2564891761567662,0.2500156259766235,0.19563728846718184,0.08919015340706386,0.1699524133242692,0.10764842025943269,0.27603340004140503,0.1036591686534674,0.23976503027033505,0.10805554054784158,0.26237078238967304,0.05474052988832932,0.7821869948375659,0.4891000558971492,0.11236586325074442,0.1674410816693876,0.29422148993762504,0.21570681801628167
tell,0.36274598712251743,0.12337555518999836,0.3541076487252125,0.3590848466194727,0.43752734545909117,0.14672796635038637,0.08919015340706386,0.05665080444142307,0.2691210506485817,0.34504175005175625,0.1554887529802011,0.11988251513516752,0.21611108109568317,0.5247415647793461,0.16422158966498795,0.10429159931167545,0.06987143655673561,0.0,0.37674243375612204,0.05884429798752501,0.21850820526324635
actually,0.18137299356125872,0.24675111037999672,0.20234722784297857,0.4103826818508259,0.0,0.04890932211679546,0.5351409204423832,0.45320643553138457,0.43059368103773077,0.6900835001035125,0.0,0.2997062878379188,0.21611108109568317,0.20989662591173847,0.3284431793299759,0.3128747979350263,0.06987143655673561,0.0,0.1255808112520407,0.0,0.22971375425110513
less,0.2720594903418881,0.24675111037999672,0.10117361392148928,0.1538935056940597,0.500031251953247,0.19563728846718184,0.2675704602211916,0.05665080444142307,0.2691210506485817,0.20702505003105376,0.3109775059604022,0.2997062878379188,0.1620833108217624,0.7871123471690193,0.16422158966498795,0.4171663972467018,0.27948574622694244,0.11236586325074442,0.2511616225040814,0.17653289396257502,0.2605290139677168
general,0.09068649678062936,0.6168777759499918,0.20234722784297857,0.051297835231353235,0.06250390649415588,0.14672796635038637,0.08919015340706386,0.1699524133242692,0.10764842025943269,0.5520668000828101,0.4664662589406033,0.23976503027033505,0.21611108109568317,0.052474156477934616,0.16422158966498795,0.4171663972467018,0.0,0.22473172650148884,0.795345137929591,0.05884429798752501,0.2577276267207521
especially,0.0,0.41125185063332786,0.5058680696074463,0.4103826818508259,0.3125195324707794,0.19563728846718184,0.2675704602211916,0.45320643553138457,0.053824210129716346,0.06900835001035126,0.4664662589406033,0.3596475454055026,0.540277702739208,0.15742246943380384,0.2189621195533173,0.5736037962142149,0.06987143655673561,0.3932805213776055,0.1674410816693876,0.11768859597505002,0.2997484354252226
july,0.8161784710256643,0.20562592531666393,0.0,0.051297835231353235,0.06250390649415588,0.09781864423359092,1.6946129147342133,0.05665080444142307,0.053824210129716346,0.4830584500724588,0.1036591686534674,0.2997062878379188,0.10805554054784158,0.41979325182347693,0.0,0.052145799655837724,0.06987143655673561,0.3932805213776055,0.3348821633387752,0.05884429798752501,0.22691236700414044
able,0.09068649678062936,0.24675111037999672,0.7588021044111696,0.3077870113881194,0.3125195324707794,0.29345593270077275,0.17838030681412773,0.45320643553138457,0.2691210506485817,0.13801670002070252,0.518295843267337,0.2997062878379188,0.21611108109568317,0.0,0.3284431793299759,0.2085831986233509,0.06987143655673561,0.28091465812686106,0.46046297459081587,0.17653289396257502,0.2941456609312932
rashidatlaib,0.0,0.0,0.0,0.20519134092541294,0.0,0.19563728846718184,0.0,0.22660321776569228,0.0,0.0,0.0,0.0,6.321249122048734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36137895485844596
town,0.18137299356125872,0.08225037012666557,0.1517604208822339,0.3077870113881194,0.3125195324707794,1.5161889856206592,0.0,0.1699524133242692,0.9150115722051778,0.20702505003105376,0.4664662589406033,0.2997062878379188,0.3241666216435248,0.0,1.204291657543245,0.0,0.0,0.3370975897522333,0.0,0.05884429798752501,0.3389678568827283
top,0.8161784710256643,0.12337555518999836,0.2529340348037232,0.2564891761567662,0.06250390649415588,0.34236525481756824,0.08919015340706386,0.11330160888284614,0.3229452607782981,0.34504175005175625,0.36280709028713587,0.1798237727027513,0.10805554054784158,0.15742246943380384,0.38318370921830525,0.15643739896751316,0.0,0.11236586325074442,0.1255808112520407,0.23537719195010004,0.21850820526324635
once,0.18137299356125872,0.16450074025333114,0.20234722784297857,0.10259567046270647,0.06250390649415588,0.19563728846718184,0.17838030681412773,0.45320643553138457,0.5920663114268797,0.20702505003105376,0.4664662589406033,0.1798237727027513,0.05402777027392079,0.10494831295586923,0.3284431793299759,0.3650205975908641,0.349357182783678,0.22473172650148884,0.46046297459081587,0.4707543839002001,0.2717345629555756
water,0.0,0.0,0.05058680696074464,0.10259567046270647,0.06250390649415588,0.34236525481756824,0.0,0.05665080444142307,0.0,0.0,0.518295843267337,0.11988251513516752,2.539305202874277,0.10494831295586923,0.0,1.4079365907076185,0.27948574622694244,0.16854879487611665,0.1255808112520407,0.23537719195010004,0.3193581461539754
bipartisan,0.09068649678062936,0.2878762954433295,0.556454876568191,0.0,0.06250390649415588,0.09781864423359092,0.08919015340706386,0.0,0.0,0.0,0.0518295843267337,0.41958880297308637,0.1620833108217624,0.0,0.4379242391066346,0.9907701934609168,0.41922861934041367,0.5618293162537221,0.2511616225040814,1.8241732376132753,0.3193581461539754
dr,0.0,0.16450074025333114,0.2529340348037232,0.10259567046270647,0.2500156259766235,0.5380025432847501,0.8919015340706385,0.22660321776569228,0.16147263038914905,0.06900835001035126,0.2591479216336685,0.05994125756758376,0.1620833108217624,0.20989662591173847,0.9853295379899278,0.2607289982791886,0.0,0.28091465812686106,0.7116245970948972,0.11768859597505002,0.29134427368432847
4,0.2720594903418881,0.08225037012666557,0.3541076487252125,0.3590848466194727,0.0,0.09781864423359092,0.2675704602211916,0.5665080444142307,0.10764842025943269,0.4140501000621075,0.0,0.1798237727027513,0.270138851369604,0.7871123471690193,0.2737026494416466,0.10429159931167545,0.27948574622694244,0.11236586325074442,0.1255808112520407,0.11768859597505002,0.23251514149806984
risk,0.0,0.6580029610133246,0.20234722784297857,0.10259567046270647,0.12500781298831176,0.5869118654015455,0.2675704602211916,0.1699524133242692,0.21529684051886538,0.27603340004140503,0.3109775059604022,0.41958880297308637,0.10805554054784158,0.7871123471690193,0.16422158966498795,0.3650205975908641,0.0,0.5618293162537221,0.20930135208673448,0.29422148993762504,0.30815259716611665
reopen,0.09068649678062936,0.08225037012666557,0.1517604208822339,0.051297835231353235,0.0,0.34236525481756824,1.1594719942918301,0.05665080444142307,0.3229452607782981,0.13801670002070252,0.0518295843267337,0.23976503027033505,0.05402777027392079,1.4692763813821694,0.10948105977665865,0.4693121969025395,0.0,0.16854879487611665,0.5441835154255096,0.23537719195010004,0.2829401119434344
used,0.09068649678062936,0.12337555518999836,0.2529340348037232,0.6668718580075921,0.06250390649415588,0.04890932211679546,0.35676061362825545,0.3399048266485384,0.21529684051886538,0.20702505003105376,0.2591479216336685,0.2997062878379188,0.1620833108217624,0.5772157212572807,0.3284431793299759,0.10429159931167545,0.349357182783678,0.05618293162537221,0.2511616225040814,0.23537719195010004,0.24932346497985802
resources,0.0,1.1926303668366507,0.2529340348037232,0.1538935056940597,0.06250390649415588,0.0,0.0,0.39655563108996145,0.053824210129716346,0.0,0.4146366746138696,0.23976503027033505,0.3241666216435248,0.0,0.3284431793299759,0.5214579965583772,0.0,1.1236586325074442,0.3348821633387752,0.5295986818877251,0.32776230789486954
major,0.09068649678062936,0.3290014805066623,0.05058680696074464,0.8207653637016518,0.12500781298831176,0.7825491538687274,0.08919015340706386,0.22660321776569228,0.0,0.13801670002070252,0.1036591686534674,0.23976503027033505,0.0,0.26237078238967304,0.0,0.2085831986233509,0.13974287311347122,0.16854879487611665,0.7534848675122441,0.11768859597505002,0.2549262394737874
three,0.2720594903418881,0.08225037012666557,0.556454876568191,0.20519134092541294,0.2500156259766235,0.19563728846718184,0.2675704602211916,0.1699524133242692,0.10764842025943269,0.4830584500724588,0.5701254275940707,0.0,0.05402777027392079,0.36731909534554236,0.10948105977665865,0.3650205975908641,0.27948574622694244,0.28091465812686106,0.1255808112520407,0.4119100859126751,0.25212485222682274
movement,0.09068649678062936,0.12337555518999836,0.10117361392148928,0.6155740227762388,0.18751171948246764,0.7825491538687274,0.08919015340706386,0.9064128710627691,0.10764842025943269,0.06900835001035126,0.4146366746138696,0.5994125756758376,0.8104165541088119,0.052474156477934616,0.05474052988832932,0.0,0.349357182783678,0.16854879487611665,0.0837205408346938,0.11768859597505002,0.29134427368432847
continues,0.09068649678062936,0.16450074025333114,0.4552812626467017,0.20519134092541294,0.12500781298831176,0.6847305096351365,0.0,0.22660321776569228,0.3229452607782981,0.06900835001035126,0.3109775059604022,0.2997062878379188,0.270138851369604,0.15742246943380384,0.2189621195533173,0.5214579965583772,0.0,0.28091465812686106,0.37674243375612204,0.5295986818877251,0.2829401119434344
questions,0.36274598712251743,0.24675111037999672,0.2529340348037232,0.1538935056940597,0.12500781298831176,0.2445466105839773,0.08919015340706386,0.1699524133242692,0.21529684051886538,0.06900835001035126,0.1554887529802011,0.5994125756758376,0.3241666216435248,0.10494831295586923,1.5874753667615502,0.3128747979350263,0.0,0.16854879487611665,0.0837205408346938,0.17653289396257502,0.2745359502025403
died,0.09068649678062936,0.3290014805066623,0.5058680696074463,0.3077870113881194,0.0,0.34236525481756824,0.6243310738494471,0.45320643553138457,0.10764842025943269,0.4830584500724588,0.6219550119208044,0.0,0.3241666216435248,0.20989662591173847,0.10948105977665865,0.052145799655837724,0.06987143655673561,0.3370975897522333,0.0837205408346938,0.0,0.25212485222682274
yesterday,0.2720594903418881,0.7813785162033229,0.3035208417644678,0.2564891761567662,0.43752734545909117,0.04890932211679546,0.08919015340706386,0.22660321776569228,0.053824210129716346,0.20702505003105376,0.3109775059604022,0.05994125756758376,0.10805554054784158,0.10494831295586923,0.2737026494416466,0.15643739896751316,0.5589714924538849,0.6180122478790944,0.0837205408346938,0.23537719195010004,0.26333040121468154
floyd,0.0,0.41125185063332786,0.05058680696074464,0.2564891761567662,0.06250390649415588,0.14672796635038637,0.0,0.7364604577384999,0.10764842025943269,0.0,0.6737845962475381,0.05994125756758376,0.4862499324652872,0.052474156477934616,0.38318370921830525,0.0,0.0,0.3932805213776055,0.46046297459081587,0.35306578792515003,0.25212485222682274
hall,0.0,0.041125185063332785,0.20234722784297857,0.1538935056940597,0.3125195324707794,1.369461019270273,0.0,0.1699524133242692,0.9150115722051778,0.06900835001035126,0.518295843267337,0.3596475454055026,0.270138851369604,0.0,1.040070067878257,0.10429159931167545,0.13974287311347122,0.3932805213776055,0.0418602704173469,0.05884429798752501,0.32215953340094017
talk,0.2720594903418881,0.3701266655699951,0.20234722784297857,0.3590848466194727,0.06250390649415588,0.3912745769343637,0.08919015340706386,0.11330160888284614,0.0,0.4830584500724588,0.36280709028713587,0.2997062878379188,0.540277702739208,0.0,0.2189621195533173,0.2085831986233509,0.27948574622694244,0.3370975897522333,0.0,0.0,0.22971375425110513
failed,0.5441189806837762,0.24675111037999672,0.10117361392148928,0.10259567046270647,0.0,0.14672796635038637,0.6243310738494471,0.11330160888284614,1.1303084127240433,0.4140501000621075,0.6219550119208044,0.11988251513516752,0.21611108109568317,0.052474156477934616,0.2737026494416466,0.052145799655837724,0.27948574622694244,0.4494634530029777,0.2930218929214283,0.17653289396257502,0.2857414991903991
folks,0.09068649678062936,0.0,0.2529340348037232,0.4103826818508259,0.3125195324707794,0.14672796635038637,0.17838030681412773,0.5098572399728076,1.5070778836320575,0.06900835001035126,0.2073183373069348,0.3596475454055026,1.4047220271219407,0.15742246943380384,0.0,0.15643739896751316,0.0,0.22473172650148884,0.0,0.05884429798752501,0.305351209919152
special,0.0,0.12337555518999836,0.6576284904896803,0.10259567046270647,0.18751171948246764,0.4890932211679546,0.08919015340706386,0.3399048266485384,0.3767694709080144,0.06900835001035126,0.4146366746138696,0.1798237727027513,0.3241666216435248,0.10494831295586923,0.4926647689949639,0.15643739896751316,0.349357182783678,0.5056463846283499,0.0418602704173469,0.11768859597505002,0.26333040121468154
agree,0.0,0.12337555518999836,0.1517604208822339,0.10259567046270647,0.6250390649415588,0.29345593270077275,0.4459507670353193,0.2832540222071154,0.053824210129716346,0.20702505003105376,0.0518295843267337,0.2997062878379188,0.1620833108217624,0.0,0.4379242391066346,0.15643739896751316,0.41922861934041367,0.28091465812686106,0.0418602704173469,0.17653289396257502,0.2045012690284229
freedom,0.2720594903418881,0.16450074025333114,0.20234722784297857,0.1538935056940597,0.06250390649415588,0.14672796635038637,0.0,0.22660321776569228,0.21529684051886538,0.06900835001035126,0.1036591686534674,0.539471318108254,0.3781943919174456,0.5247415647793461,0.05474052988832932,0.0,0.13974287311347122,0.28091465812686106,0.1674410816693876,0.4119100859126751,0.20730265627538758
ask,1.6323569420513286,0.08225037012666557,0.10117361392148928,0.4616805170821791,0.12500781298831176,0.2445466105839773,0.17838030681412773,0.11330160888284614,0.10764842025943269,0.13801670002070252,0.1554887529802011,0.3596475454055026,0.21611108109568317,0.20989662591173847,0.7663674184366105,0.15643739896751316,0.27948574622694244,0.11236586325074442,0.0837205408346938,0.29422148993762504,0.2605290139677168
needed,0.0,0.08225037012666557,0.40469445568595713,0.20519134092541294,0.06250390649415588,0.19563728846718184,0.08919015340706386,0.39655563108996145,0.48441789116744716,0.27603340004140503,0.1036591686534674,0.3596475454055026,0.43222216219136633,0.10494831295586923,0.10948105977665865,0.3128747979350263,0.27948574622694244,0.3932805213776055,0.795345137929591,0.4119100859126751,0.2885428864373638
rally,0.18137299356125872,0.3290014805066623,0.10117361392148928,0.20519134092541294,0.0,0.4890932211679546,1.962183374955405,0.05665080444142307,0.3767694709080144,1.1731419501759712,0.0,0.05994125756758376,0.0,0.5247415647793461,0.0,0.052145799655837724,0.0,0.0,0.0418602704173469,0.0,0.24091930323896393
celebrate,0.18137299356125872,0.16450074025333114,0.40469445568595713,0.1538935056940597,1.000062503906494,0.04890932211679546,0.17838030681412773,0.1699524133242692,0.3767694709080144,0.13801670002070252,0.5701254275940707,0.2997062878379188,0.21611108109568317,0.052474156477934616,0.2189621195533173,0.5736037962142149,0.27948574622694244,0.6741951795044666,0.0,0.23537719195010004,0.29134427368432847
joined,0.0,0.6580029610133246,0.20234722784297857,0.10259567046270647,0.12500781298831176,0.04890932211679546,0.08919015340706386,0.22660321776569228,0.43059368103773077,0.13801670002070252,0.3109775059604022,0.1798237727027513,0.270138851369604,0.10494831295586923,0.9305890081015984,0.4693121969025395,0.27948574622694244,0.6741951795044666,0.0418602704173469,0.11768859597505002,0.2829401119434344
due,0.0,0.20562592531666393,0.20234722784297857,0.4103826818508259,0.0,0.14672796635038637,0.8919015340706385,0.3399048266485384,0.21529684051886538,0.828100200124215,0.2073183373069348,0.11988251513516752,0.3781943919174456,0.15742246943380384,0.3284431793299759,0.2085831986233509,0.13974287311347122,0.5618293162537221,0.2930218929214283,0.0,0.2717345629555756
little,0.6348054774644056,0.24675111037999672,0.5058680696074463,0.20519134092541294,0.7500468779298706,0.14672796635038637,0.08919015340706386,0.1699524133242692,0.053824210129716346,0.34504175005175625,0.2591479216336685,0.05994125756758376,0.270138851369604,0.052474156477934616,0.3284431793299759,0.15643739896751316,0.20961430967020683,0.11236586325074442,0.0837205408346938,0.11768859597505002,0.22971375425110513
build,0.18137299356125872,0.24675111037999672,0.05058680696074464,0.10259567046270647,0.500031251953247,0.7825491538687274,0.08919015340706386,0.6798096532970768,0.8073631519457453,0.4830584500724588,0.0518295843267337,1.1388838937840915,0.05402777027392079,0.15742246943380384,0.0,0.0,0.27948574622694244,0.16854879487611665,0.0418602704173469,0.35306578792515003,0.3025498226721873
wrong,0.2720594903418881,0.16450074025333114,0.1517604208822339,0.2564891761567662,0.12500781298831176,0.09781864423359092,0.0,0.22660321776569228,0.053824210129716346,0.06900835001035126,0.1036591686534674,0.3596475454055026,0.3241666216435248,0.20989662591173847,0.05474052988832932,0.15643739896751316,0.7685858021240917,0.05618293162537221,0.1255808112520407,0.0,0.17368600931181122
line,0.0,0.45237703569666066,0.5058680696074463,0.3077870113881194,0.12500781298831176,0.34236525481756824,0.0,0.3399048266485384,0.16147263038914905,0.0,0.2591479216336685,0.3596475454055026,0.43222216219136633,0.20989662591173847,0.10948105977665865,0.3650205975908641,0.0,0.28091465812686106,0.3348821633387752,0.29422148993762504,0.2661317884616462
lets,0.09068649678062936,0.5346274058233262,0.2529340348037232,0.20519134092541294,0.562535158447403,0.29345593270077275,1.1594719942918301,0.2832540222071154,0.053824210129716346,0.20702505003105376,0.2591479216336685,0.539471318108254,0.4862499324652872,0.052474156477934616,0.0,0.3650205975908641,0.5589714924538849,0.0,0.0418602704173469,0.11768859597505002,0.2857414991903991
morning,0.5441189806837762,0.12337555518999836,0.5058680696074463,0.20519134092541294,0.0,0.04890932211679546,0.08919015340706386,0.22660321776569228,0.10764842025943269,0.27603340004140503,0.2591479216336685,0.23976503027033505,0.21611108109568317,0.052474156477934616,0.05474052988832932,0.2607289982791886,0.20961430967020683,0.16854879487611665,0.0418602704173469,0.23537719195010004,0.18489155829967
decision,0.09068649678062936,0.20562592531666393,0.1517604208822339,0.20519134092541294,0.06250390649415588,0.4401838990511592,0.08919015340706386,0.05665080444142307,0.16147263038914905,0.5520668000828101,0.36280709028713587,0.2997062878379188,0.1620833108217624,0.36731909534554236,0.16422158966498795,0.4171663972467018,0.20961430967020683,0.3932805213776055,0.2930218929214283,0.4119100859126751,0.2605290139677168
former,0.09068649678062936,0.45237703569666066,0.5058680696074463,0.10259567046270647,0.12500781298831176,0.14672796635038637,0.08919015340706386,0.05665080444142307,0.16147263038914905,0.34504175005175625,0.1554887529802011,0.41958880297308637,0.05402777027392079,0.5772157212572807,0.2737026494416466,0.10429159931167545,0.20961430967020683,0.16854879487611665,0.1674410816693876,0.11768859597505002,0.22411097975717575
10,0.36274598712251743,0.0,0.2529340348037232,0.3077870113881194,0.12500781298831176,0.4401838990511592,0.0,0.3399048266485384,0.10764842025943269,0.27603340004140503,0.1554887529802011,0.2997062878379188,0.10805554054784158,0.5247415647793461,0.16422158966498795,0.2085831986233509,0.13974287311347122,0.16854879487611665,0.0418602704173469,0.23537719195010004,0.21010404352235226
